Date,Review,Review_Topic,Review_Entity,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative,Highest Score,Sentiment,Token Predictions Corrected
27 de janeiro de 2021,"ótimas comidas com um excelente atendimento.
Tomam todos os cuidados durante a pandemia
A michelada é uma ótima recomendação",comida atendimento cuidado pandemia recomendacao,"otimas comidas com um excelente atendimento.
Tomam todos os cuidados durante a pandemia
A michelada e uma otima recomendacao",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9468162059783936,0.02522614784538746,0.027957642450928688,0.9468162059783936,Positive,"[('e', 'I-MISC')]"
10 de janeiro de 2021,"Excelente comida, ambiente,  música  decoração e atendimento, principalmente do garçom personagem Chaves que foi muito educado e atencioso. Ficamos admirados com este bom atendimento",comida atendimento garcom personagem atendimento,"Excelente comida, ambiente,  musica  decoracao e atendimento, principalmente do garcom personagem Chaves que foi muito educado e atencioso. Ficamos admirados com este bom atendimento",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9853400588035583,0.009577659890055656,0.005082161631435156,0.9853400588035583,Positive,"[('Chaves', 'I-PER')]"
9 de dezembro de 2020,Ambiente muitíssimo agradável para sair com as amigas e se divertir. Primeira vez e peguei o rodízio e adorei os sabores diversos. O monitor é sem igual!,ambiente amiga vez rodizio sabor monitor,Ambiente muitissimo agradavel para sair com as amigas e se divertir. Primeira vez e peguei o rodizio e adorei os sabores diversos. O monitor e sem igual!,1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.22233152389526367,0.06259118020534515,0.71507728099823,0.71507728099823,Negative,[]
2 de dezembro de 2020,"Simplesmente amei, minha primeira experiência na casa e eu volto pra provas as outras delícias sem dúvida!
Tomei os drinks Aperol e Mojito de Limão e provei os buritis de carne e frango empanado. Simplesmente uma delícia!
Acho o preço um pouco carinho mas garanto...Mais",experiencia prova delicia duvida drink aperol mojito provei carne frango preco carinho,"Simplesmente amei, minha primeira experiencia na casa e eu volto pra provas as outras delicias sem duvida!
Tomei os drinks Aperol e Mojito de Limao e provei os buritis de carne e frango empanado. Simplesmente uma delicia!
Acho o preco um pouco carinho mas garanto...Mais",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.6256710886955261,0.13751885294914246,0.236810103058815,0.6256710886955261,Positive,"[('Aperol', 'I-MISC'), ('Mojito', 'I-MISC'), ('de', 'I-MISC'), ('Limao', 'I-MISC')]"
21 de novembro de 2020,"Muito bom. Muito divertido, comida muito boa, atendimento espetacular, ambiente muito agradável com decoração de muito bom gosto, enfim super indicado!",comida atendimento ambiente decoracao gosto super,"Muito bom. Muito divertido, comida muito boa, atendimento espetacular, ambiente muito agradavel com decoracao de muito bom gosto, enfim super indicado!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9826956987380981,0.007542838342487812,0.009761466644704342,0.9826956987380981,Positive,[]
5 de outubro de 2020,"Comida espetacular, ambiente agradável e acolhedor. Quando está cheio os garçons ficam um pouco perdidos.",comida ambiente acolhedor garcons,"Comida espetacular, ambiente agradavel e acolhedor. Quando esta cheio os garcons ficam um pouco perdidos.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.3201126158237457,0.08377841114997864,0.5961089730262756,0.5961089730262756,Negative,[]
1 de outubro de 2020,"Perfeito para os amantes de comida mexicana, bem temperada, excelente ambiente e boas opções. Fiquei apaixonada",amante comida ambiente opcao,"Perfeito para os amantes de comida mexicana, bem temperada, excelente ambiente e boas opcoes. Fiquei apaixonada",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9862886667251587,0.008950975723564625,0.004760346375405788,0.9862886667251587,Positive,"[('mexicana', 'I-MISC')]"
29 de setembro de 2020,"Comida forte,apimentada e saborosa. Ambiente agradável e muito bem localizado. Ótimo pra uma saída com amigos",comida apimentada ambiente saida amigo,"Comida forte,apimentada e saborosa. Ambiente agradavel e muito bem localizado. Otimo pra uma saida com amigos",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9165299534797668,0.030834829434752464,0.052635207772254944,0.9165299534797668,Positive,[]
2 de setembro de 2020,"Comida mexicana de primeira,  extremamente temperada e picante,  ótimo atendimento e um ambiente agradável e descontraído.",comida atendimento,"Comida mexicana de primeira,  extremamente temperada e picante,  otimo atendimento e um ambiente agradavel e descontraido.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.44425317645072937,0.05066259577870369,0.505084216594696,0.505084216594696,Negative,"[('mexicana', 'I-MISC')]"
29 de fevereiro de 2020,"A comida é excelente, veio quente e muito bem temperada, tenha cuidado se for muito sensível a pimenta. 
A decoração é pensada em mínimos detalhes, desde a escolha doa móveis rústicos, as imagens de nossa senhora de Guadalupe até as cores vivas e as típicas...Mais",comida cuidado decoracao detalhe escolha movel imagem senhor cor,"A comida e excelente, veio quente e muito bem temperada, tenha cuidado se for muito sensivel a pimenta. 
A decoracao e pensada em minimos detalhes, desde a escolha doa moveis rusticos, as imagens de nossa senhora de Guadalupe ate as cores vivas e as tipicas...Mais",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9083966612815857,0.05046197772026062,0.04114134609699249,0.9083966612815857,Positive,"[('de', 'I-LOC'), ('Guadalupe', 'I-LOC')]"
18 de fevereiro de 2020,"Comida muito boa e atendimento excelente, animação nota dez e acima de tudo pessoal muito educado e prestativo",comida atendimento animacao pessoal,"Comida muito boa e atendimento excelente, animacao nota dez e acima de tudo pessoal muito educado e prestativo",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.990484356880188,0.006471926346421242,0.003043786156922579,0.990484356880188,Positive,[]
18 de fevereiro de 2020,"Ao contrário do que está habituado no Rio, o atendimento é excelente e a comida é fora do comum! Além de ter um ótimo um ótimo custo benefício",atendimento comida custo,"Ao contrario do que esta habituado no Rio, o atendimento e excelente e a comida e fora do comum! Alem de ter um otimo um otimo custo beneficio",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9366897940635681,0.04309491813182831,0.020215269178152084,0.9366897940635681,Positive,"[('Rio', 'I-LOC')]"
18 de fevereiro de 2020,"Comida excelente, ótimo atendimento, garçons atenciosos e rapidez na entrega dos pedidos. Ótimo para estar com amigos e família!",comida atendimento garcons rapidez pedido amigo familia,"Comida excelente, otimo atendimento, garcons atenciosos e rapidez na entrega dos pedidos. Otimo para estar com amigos e familia!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9874601364135742,0.008037776686251163,0.004502063617110252,0.9874601364135742,Positive,[]
13 de fevereiro de 2020,"Ambiente muito bom e animado e com otima comida, garçons atenciosos ao serviço. Vale a pena! Divertidíssimo !",ambiente comida garcons servico pena,"Ambiente muito bom e animado e com otima comida, garcons atenciosos ao servico. Vale a pena! Divertidissimo !",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9611310958862305,0.01214835699647665,0.026720527559518814,0.9611310958862305,Positive,[]
13 de fevereiro de 2020,"Pontos a avaliar: decoração, boníssima comida, localização excelente, local gostoso de estar e o melhor: a companhia melhor do mundo!",ponto decoracao comida localizacao local companhia mundo,"Pontos a avaliar: decoracao, bonissima comida, localizacao excelente, local gostoso de estar e o melhor: a companhia melhor do mundo!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9929775595664978,0.004475312307476997,0.0025471681728959084,0.9929775595664978,Positive,[]
12 de fevereiro de 2020,"É um autêntico mexicano, uma experiência com música raiz e muita tecnologia.⁣ O atendimento é feito todo pelo tablet, incluindo chamar o garçom e pedir a conta. 
⁣
O restaurante lota lá pelas 21h e forma fila. O ambiente externo é ótimo, mas o interno...Mais",experiencia raiz tecnologia atendimento tablet garcom contar restaurante filo interno,"E um autentico mexicano, uma experiencia com musica raiz e muita tecnologia. O atendimento e feito todo pelo tablet, incluindo chamar o garcom e pedir a conta. 

O restaurante lota la pelas 21h e forma fila. O ambiente externo e otimo, mas o interno...Mais",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.19544093310832977,0.14941640198230743,0.6551426649093628,0.6551426649093628,Negative,[]
11 de fevereiro de 2020,"Comida excelente, atendimento nota 10 tudo muito bom e maravilhoso. Recomendo 100% a todos. Venham e se divirtam",comida atendimento,"Comida excelente, atendimento nota 10 tudo muito bom e maravilhoso. Recomendo 100% a todos. Venham e se divirtam",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9889246821403503,0.0058729322627186775,0.005202496889978647,0.9889246821403503,Positive,[]
11 de fevereiro de 2020,"Atendimento excelente, comida incrível e ambiente extremamente harmonioso. Nós adoramos! É uma ótima pedida para qualquer tipo de ocasião.",atendimento comida ambiente pedida tipo ocasiao,"Atendimento excelente, comida incrivel e ambiente extremamente harmonioso. Nos adoramos! E uma otima pedida para qualquer tipo de ocasiao.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.8272297978401184,0.027468930929899216,0.1453012228012085,0.8272297978401184,Positive,[]
11 de fevereiro de 2020,"Ambiente alegre e agradável. Os frequentadores se divertem muito Comida boa.
A única coisa que não agradou muito foi o preço... Mesmo assim eu voltarei.",ambiente frequentador comida coisa preco,"Ambiente alegre e agradavel. Os frequentadores se divertem muito Comida boa.
A unica coisa que nao agradou muito foi o preco... Mesmo assim eu voltarei.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.7182970643043518,0.07861877977848053,0.20308414101600647,0.7182970643043518,Positive,[]
11 de fevereiro de 2020,"Melhor experiência não há! Tudo maravilhos, pratos, bebidas até a decoração. A animação dos músicos também é muito boa!!",experiencia prato decoracao animacao,"Melhor experiencia nao ha! Tudo maravilhos, pratos, bebidas ate a decoracao. A animacao dos musicos tambem e muito boa!!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.8101280927658081,0.07283222675323486,0.11703962832689285,0.8101280927658081,Positive,[]
9 de fevereiro de 2020,"Ambiente muito agradável, bem caracterizado. Atendimento muito bom e comida igualmente boa. Recomendo!",ambiente atendimento comida,"Ambiente muito agradavel, bem caracterizado. Atendimento muito bom e comida igualmente boa. Recomendo!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9594113230705261,0.014369501732289791,0.026219192892313004,0.9594113230705261,Positive,[]
9 de fevereiro de 2020,"Atendimento rápido e funcionários atenciosos. Comida deliciosa. Indico para todos, ambiente bem animado e familiar.",atendimento funcionario comida ambiente,"Atendimento rapido e funcionarios atenciosos. Comida deliciosa. Indico para todos, ambiente bem animado e familiar.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.962882936000824,0.019938813522458076,0.017178302630782127,0.962882936000824,Positive,[]
6 de fevereiro de 2020,"Lugar excepcional, comida maravilhosa, atendentes super atenciosos cardápio muito facil agradável preço acessível Otimooo Notaaa 1000",lugar comida atendente cardapio preco otimooo,"Lugar excepcional, comida maravilhosa, atendentes super atenciosos cardapio muito facil agradavel preco acessivel Otimooo Notaaa 1000",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9052637815475464,0.031684212386608124,0.0630519688129425,0.9052637815475464,Positive,[]
5 de fevereiro de 2020,"Foi maravilhoso!! A equipe era maravilhosa, a comida estava excelente. Muitos dribles diferente, e todos estavam muitos ótimos .",equipe comida dribles,"Foi maravilhoso!! A equipe era maravilhosa, a comida estava excelente. Muitos dribles diferente, e todos estavam muitos otimos .",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9933029413223267,0.004283140413463116,0.0024138859007507563,0.9933029413223267,Positive,[]
5 de fevereiro de 2020,"Além da decoração divertida, atendentes simpáticos e comida muito saborosa, ainda recebemos serenata fos mariachis na mesa.",decoracao atendente comida fos mesa,"Alem da decoracao divertida, atendentes simpaticos e comida muito saborosa, ainda recebemos serenata fos mariachis na mesa.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9494298696517944,0.02510792762041092,0.025462158024311066,0.9494298696517944,Positive,[]
31 de janeiro de 2020,Ambiente agradável e comida muito boa. Clima leve e propício pra happy hour. Muito satisfeito com o atendimento. Recomendaria.,ambiente comida clima happy atendimento,Ambiente agradavel e comida muito boa. Clima leve e propicio pra happy hour. Muito satisfeito com o atendimento. Recomendaria.,1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9084854125976562,0.033941131085157394,0.05757348611950874,0.9084854125976562,Positive,[]
31 de janeiro de 2020,"O ambiente é agradável, a comida é excelente. Ótimo atendimento dos funcionários em geral. Recomendo!",ambiente comida atendimento funcionario,"O ambiente e agradavel, a comida e excelente. Otimo atendimento dos funcionarios em geral. Recomendo!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9760246872901917,0.011119614355266094,0.012855757027864456,0.9760246872901917,Positive,[]
26 de janeiro de 2020,"Comida muito boa, ambiente agradável e atendimento excelente! 
Comemos diversos pratos e todos estavam muito gostosos, bem temperados e quentes.
Voltaremos com certeza!",comida ambiente atendimento prato certeza,"Comida muito boa, ambiente agradavel e atendimento excelente! 
Comemos diversos pratos e todos estavam muito gostosos, bem temperados e quentes.
Voltaremos com certeza!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9907909631729126,0.005510644055902958,0.003698368091136217,0.9907909631729126,Positive,[]
25 de janeiro de 2020,"Experiência incrível, comida ótima, lugar super animado, atendimento maravilhoso, vale muito conhecer o lugar, decoração temática muito legal",experiencia comida lugar atendimento lugar decoracao,"Experiencia incrivel, comida otima, lugar super animado, atendimento maravilhoso, vale muito conhecer o lugar, decoracao tematica muito legal",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9380526542663574,0.01870020106434822,0.043247126042842865,0.9380526542663574,Positive,[]
25 de janeiro de 2020,Tive uma ótima experiência no restaurante. Foi aniversário de uma amiga e a bebida e comida foi maravilhosa.,experiencia amigo comida,Tive uma otima experiencia no restaurante. Foi aniversario de uma amiga e a bebida e comida foi maravilhosa.,1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9554967880249023,0.022590814158320427,0.02191241644322872,0.9554967880249023,Positive,[]
18 de janeiro de 2020,"Comida maravilhosa, ambiente animado, com decoração típica mexicana. Amei, visita muito divertida!!!",comida ambiente decoracao visita,"Comida maravilhosa, ambiente animado, com decoracao tipica mexicana. Amei, visita muito divertida!!!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9918612241744995,0.005011506844311953,0.003127235686406493,0.9918612241744995,Positive,"[('mexicana', 'I-MISC')]"
28 de dezembro de 2019,"Ambiente animado e familiar, comida boa, pessoal simpático e preço justo. Atendimento excelente. Show!",ambiente comida pessoal preco atendimento show,"Ambiente animado e familiar, comida boa, pessoal simpatico e preco justo. Atendimento excelente. Show!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9873048663139343,0.010521277785301208,0.0021737967617809772,0.9873048663139343,Positive,[]
28 de dezembro de 2019,"Qualidade da comida excelente, atendimento muito bom. Os tablets para fazer pedido utilizando o QR Code facilitam muito. Agradecimento especial ao colaborador André. Muito simpático e atencioso.",qualidade atendimento tablets code agradecimento,"Qualidade da comida excelente, atendimento muito bom. Os tablets para fazer pedido utilizando o QR Code facilitam muito. Agradecimento especial ao colaborador Andre. Muito simpatico e atencioso.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9751273393630981,0.013681632466614246,0.011191041208803654,0.9751273393630981,Positive,"[('QR', 'I-MISC'), ('Code', 'I-MISC'), ('Andre', 'I-PER')]"
28 de dezembro de 2019,Atendimento excelente e com comida muito boa. Ambiente agradável com apresentações de músicas mexicanas,atendimento comida ambiente apresentacao,Atendimento excelente e com comida muito boa. Ambiente agradavel com apresentacoes de musicas mexicanas,1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9867619276046753,0.009572286158800125,0.0036658907774835825,0.9867619276046753,Positive,"[('mexicana', 'I-MISC')]"
28 de dezembro de 2019,"Mano, tudo de bom!! Solicito a todos que venham porque a diversão é garantida. Fora a comida que é sensacional.",mano solicito diversao comer,"Mano, tudo de bom!! Solicito a todos que venham porque a diversao e garantida. Fora a comida que e sensacional.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9837383031845093,0.008466082625091076,0.007795514073222876,0.9837383031845093,Positive,[]
28 de dezembro de 2019,"Perfeito, local excelente, comida perfeita. 
Local agradável, ótimo atendimento. Recomendo, a melhor opção.",local comida local atendimento opcao,"Perfeito, local excelente, comida perfeita. 
Local agradavel, otimo atendimento. Recomendo, a melhor opcao.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9810498356819153,0.012901831418275833,0.006048336159437895,0.9810498356819153,Positive,[]
21 de dezembro de 2019,"O ambiente é bem temático, atendimento excelente, comida muito boa, além da apresentação artística de primeira.",ambiente atendimento comida apresentacao,"O ambiente e bem tematico, atendimento excelente, comida muito boa, alem da apresentacao artistica de primeira.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.984481692314148,0.008984493091702461,0.006533870939165354,0.984481692314148,Positive,[]
17 de dezembro de 2019,"Comida maravilhosa, ótimo atendimento, garçons ótimos e local super agradável! Clima super agradável",comida atendimento garcons local clima,"Comida maravilhosa, otimo atendimento, garcons otimos e local super agradavel! Clima super agradavel",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9540716409683228,0.017774548381567,0.028153885155916214,0.9540716409683228,Positive,[]
17 de dezembro de 2019,"Gostei demais, ambiente lindo, aconchegante, animado e comida muito gostosa. Atendimento muito bom também.",ambiente comida atendimento,"Gostei demais, ambiente lindo, aconchegante, animado e comida muito gostosa. Atendimento muito bom tambem.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9651982188224792,0.023367390036582947,0.01143435575067997,0.9651982188224792,Positive,[]
13 de dezembro de 2019,"atendimento bom e rápido, comida gostosa e chegou rápido. local fresco e temático. o local é muito animado",atendimento comida local,"atendimento bom e rapido, comida gostosa e chegou rapido. local fresco e tematico. o local e muito animado",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9260267615318298,0.027003107592463493,0.046970147639513016,0.9260267615318298,Positive,[]
13 de dezembro de 2019,"Ambiente super agradável, comida muito boa e atendentes muito atenciosos. Sugestão do Combo Guacamole foi deliciosa, serve bem 3 pessoas.",ambiente comida atendente sugestao pessoa,"Ambiente super agradavel, comida muito boa e atendentes muito atenciosos. Sugestao do Combo Guacamole foi deliciosa, serve bem 3 pessoas.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9595192670822144,0.018205488100647926,0.022275220602750778,0.9595192670822144,Positive,"[('Combo', 'I-MISC'), ('Guacamole', 'I-MISC')]"
12 de dezembro de 2019,"Ótimo lugar, atendimento impecável e comida excelente. Só falta ser menos perfeito, nada a reclamar para uma quinta dessa!",lugar atendimento comida falta,"Otimo lugar, atendimento impecavel e comida excelente. So falta ser menos perfeito, nada a reclamar para uma quinta dessa!",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9160696268081665,0.05196578428149223,0.03196459263563156,0.9160696268081665,Positive,[]
12 de dezembro de 2019,"Uma das melhores experiências de culinária mexicana que eu já experimentei na minha vida, recomendaria para todos",experiencia culinaria vida,"Uma das melhores experiencias de culinaria mexicana que eu ja experimentei na minha vida, recomendaria para todos",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.957525908946991,0.022905288264155388,0.01956874318420887,0.957525908946991,Positive,"[('mexicana', 'I-MISC')]"
12 de dezembro de 2019,"muito bom o lugar, clima agradável e comidas maravilhosas! gente, venham e não se arrependerão! falando sério.",lugar clima comida gente,"muito bom o lugar, clima agradavel e comidas maravilhosas! gente, venham e nao se arrependerao! falando serio.",1,1_comida_atendimento_ambiente_lugar,"['comida', 'atendimento', 'ambiente', 'lugar', 'prato', 'preco', 'mesa', 'pena', 'garcons', 'local']","['ambiente atendimento comida', 'ambiente atendimento comida', 'ambiente comida atendimento comida']",0.9358705282211304,0.024865709245204926,0.039263766258955,0.9358705282211304,Positive,[]
