Date,Review,Review_Topic,Review_Entity,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative,Highest Score,Sentiment,Token Predictions Corrected
9 de fevereiro de 2020,"Gostei muito do ambiente, comida excelente. Atendimento impecável. Super recomendo essa experiência mexicana.",ambiente atendimento experiencia,"Gostei muito do ambiente, comida excelente. Atendimento impecavel. Super recomendo essa experiencia mexicana.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9833872318267822,0.013181493617594242,0.003431253833696246,0.9833872318267822,Positive,"[('mexicana', 'I-MISC')]"
8 de fevereiro de 2020,"Estive no final do ano, na confraternização da minha empresa, gostei tanto q retornei em fevereiro p comemorar meu niver! Simplesmente maravilhoso!!!",ano empresa fevereiro niver,"Estive no final do ano, na confraternizacao da minha empresa, gostei tanto q retornei em fevereiro p comemorar meu niver! Simplesmente maravilhoso!!!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9475058913230896,0.020954634994268417,0.03153940290212631,0.9475058913230896,Positive,[]
8 de fevereiro de 2020,"Ótima noite de sábado que eu vou querer todo dia. Lugar nota 1000. Declarações de amor pela comida, bebida e ambiente.",noite sabado dia lugar declaracao amor,"Otima noite de sabado que eu vou querer todo dia. Lugar nota 1000. Declaracoes de amor pela comida, bebida e ambiente.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.5901337265968323,0.08473771810531616,0.3251285254955292,0.5901337265968323,Positive,[]
8 de fevereiro de 2020,"Eu, pela primeira vez vim. Mas minha esposa já veio e gosta bastante. Espero ter uma experiência agradável e completa.",vez esposo experiencia,"Eu, pela primeira vez vim. Mas minha esposa ja veio e gosta bastante. Espero ter uma experiencia agradavel e completa.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.6994721293449402,0.11730023473501205,0.18322758376598358,0.6994721293449402,Positive,[]
3 de fevereiro de 2020,"Ótimo atendimento, clima muito divertido para curtir com a família e entre amigos! Vale muito a pena",atendimento familia amigo pena,"Otimo atendimento, clima muito divertido para curtir com a familia e entre amigos! Vale muito a pena",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8093084692955017,0.033112138509750366,0.1575794219970703,0.8093084692955017,Positive,[]
3 de fevereiro de 2020,"amoooo!!! me divirto muito sempre, programa muito legal para fazer com os amigos, além da decoração super diferente",programa amigo decoracao,"amoooo!!! me divirto muito sempre, programa muito legal para fazer com os amigos, alem da decoracao super diferente",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9049288630485535,0.03700874745845795,0.05806240066885948,0.9049288630485535,Positive,[]
2 de fevereiro de 2020,"Estivemos comemorando aniversário de uma amiga. Ambiente descontraído e divertido. Nota 10 pros Mariachis. Mesmo cheio o atendimento foi ótimo.  Comida gostosa (poderia diminuir 1 pouquinho o valor...) Mas maravilhosa mesmo foi a Margarida. Sempre bebo e já experimentei muitas, esta sem dúvidas está entre...Mais",aniversario amigo nota atendimento comida pouquinho valor margarida duvida,"Estivemos comemorando aniversario de uma amiga. Ambiente descontraido e divertido. Nota 10 pros Mariachis. Mesmo cheio o atendimento foi otimo.  Comida gostosa (poderia diminuir 1 pouquinho o valor...) Mas maravilhosa mesmo foi a Margarida. Sempre bebo e ja experimentei muitas, esta sem duvidas esta entre...Mais",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.5695905089378357,0.0907357856631279,0.3396736979484558,0.5695905089378357,Positive,"[('Maria', 'I-MISC'), ('Margarida', 'I-PER')]"
31 de janeiro de 2020,"Adoro vir aqui com os meus amigos! Além da equipe super simpática, o lugar eh lindo e tudo de bom ! Super recomendo !",amigo equipe lugar super,"Adoro vir aqui com os meus amigos! Alem da equipe super simpatica, o lugar eh lindo e tudo de bom ! Super recomendo !",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9807316660881042,0.010988309048116207,0.008279959671199322,0.9807316660881042,Positive,[]
31 de janeiro de 2020,"Serviço muito bom, toda a hora vieram pra ver se já fomos atendidas e se estava tudo em ordem.
Casa muito linda, sempre vem aqui!",servico hora atendir ordem casa,"Servico muito bom, toda a hora vieram pra ver se ja fomos atendidas e se estava tudo em ordem.
Casa muito linda, sempre vem aqui!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9447970390319824,0.018239066004753113,0.03696391358971596,0.9447970390319824,Positive,[]
26 de janeiro de 2020,"Ótimo atendimento, lugar agradável e receptivo. Funcionários atenciosos e bom pra reunir os amigos!!",atendimento lugar funcionario amigo,"Otimo atendimento, lugar agradavel e receptivo. Funcionarios atenciosos e bom pra reunir os amigos!!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.7965165376663208,0.044620539993047714,0.15886297821998596,0.7965165376663208,Positive,[]
24 de janeiro de 2020,Me senti um príncipe nesse lugar. Antendimento exemplar. Coisa linda. Beijos p André que nos atendeu super bem!,principe lugar antendimento coisa beijo,Me senti um principe nesse lugar. Antendimento exemplar. Coisa linda. Beijos p Andre que nos atendeu super bem!,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8019846677780151,0.06281403452157974,0.13520130515098572,0.8019846677780151,Positive,"[('Andre', 'I-PER')]"
23 de janeiro de 2020,"Foi muito bom, bacana, recomendo mil vezes. Comida, atendimento, músicos muito bom, recomendo. Super bacana.",vez atendimento recomendo,"Foi muito bom, bacana, recomendo mil vezes. Comida, atendimento, musicos muito bom, recomendo. Super bacana.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.947675883769989,0.0164768248796463,0.035847295075654984,0.947675883769989,Positive,[]
23 de janeiro de 2020,"Localização muito boa, alimentação necessária para minha felicidade; trouxe a família e todos nós recomendamos:",localizacao alimentacao felicidade familia,"Localizacao muito boa, alimentacao necessaria para minha felicidade; trouxe a familia e todos nos recomendamos:",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9754406213760376,0.013012789189815521,0.011546485126018524,0.9754406213760376,Positive,[]
18 de janeiro de 2020,"Local bem aconchegante e alegre, muito bom para encontrar amigos e ter uma boa conversa. Funcionários atenciosos e muito alegres!",local alegre amigo conversa funcionario,"Local bem aconchegante e alegre, muito bom para encontrar amigos e ter uma boa conversa. Funcionarios atenciosos e muito alegres!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9815654754638672,0.009395363740622997,0.009039164520800114,0.9815654754638672,Positive,[]
13 de janeiro de 2020,Ótimo!! Muito bom para vir com os amigos e aproveitar! Atendimento ótimo e bons ótimos. Voltaria com certeza!,amigo atendimento certeza,Otimo!! Muito bom para vir com os amigos e aproveitar! Atendimento otimo e bons otimos. Voltaria com certeza!,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9832419157028198,0.008801249787211418,0.007956734858453274,0.9832419157028198,Positive,[]
8 de janeiro de 2020,"Local bem animado, petiscos bem preparados, próprio para aqueles que curtem comida mexicana; os “mariachi” são atração à parte; vale a pena",local petisco comida atracao pena,"Local bem animado, petiscos bem preparados, proprio para aqueles que curtem comida mexicana; os ""mariachi"" sao atracao a parte; vale a pena",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.7864324450492859,0.04751867055892944,0.16604889929294586,0.7864324450492859,Positive,"[('mexicana', 'I-MISC')]"
2 de janeiro de 2020,"Ótima noite mexicana com uma excelente animação  atendimento! Ressaltamos o ótimo atendimento da garçonete Sabrina, assim como da tequileira Nadria!! Todos os anos estamos aqui, e com certeza retornaremos!!",noite animacao atendimento atendimento garconete nadrio ano certeza,"Otima noite mexicana com uma excelente animacao  atendimento! Ressaltamos o otimo atendimento da garconete Sabrina, assim como da tequileira Nadria!! Todos os anos estamos aqui, e com certeza retornaremos!!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9592578411102295,0.018441563472151756,0.022300561890006065,0.9592578411102295,Positive,"[('mexicana', 'I-MISC'), ('Sabrina', 'I-PER'), ('Nadria', 'I-PER')]"
29 de dezembro de 2019,"Bom atendimento, exceletente decoração,tequila gratis e balde de jelo excelente. Ambiente muito bom para amigos",atendimento decoracao jelo ambiente amigo,"Bom atendimento, exceletente decoracao,tequila gratis e balde de jelo excelente. Ambiente muito bom para amigos",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9738827347755432,0.014331656508147717,0.011785599403083324,0.9738827347755432,Positive,[]
29 de dezembro de 2019,Muito bom o atendimento é a comida. Arrasaram!! Tudo bom demais. Quero voltar novamente para prestigiar,atendimento,Muito bom o atendimento e a comida. Arrasaram!! Tudo bom demais. Quero voltar novamente para prestigiar,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.7375701665878296,0.037060562521219254,0.22536924481391907,0.7375701665878296,Positive,[]
28 de dezembro de 2019,"Muito bom, primeira vez que visito o RJ e foi um dos melhores lugares que vim. Voltarei sempre. Beijos",vez lugar beijo,"Muito bom, primeira vez que visito o RJ e foi um dos melhores lugares que vim. Voltarei sempre. Beijos",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9353743195533752,0.02245641127228737,0.04216928780078888,0.9353743195533752,Positive,"[('<s>', 'I-LOC'), ('RJ</s>', 'I-LOC')]"
28 de dezembro de 2019,"Atendimento rápido, possui o sistema de pedidos eletrônico que facilita muito os pedidos. O ambiente é decorado ao tema mexicano, muito bom!",atendimento sistema pedido pedido tema,"Atendimento rapido, possui o sistema de pedidos eletronico que facilita muito os pedidos. O ambiente e decorado ao tema mexicano, muito bom!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9855253100395203,0.00729008112102747,0.007184636313468218,0.9855253100395203,Positive,"[('mexicano', 'I-MISC')]"
28 de dezembro de 2019,"Ótimo clima pra curtir com os amigos, comida sempre boa e o lugar animado. Garçom André realizou um ótimo atendimento!",clima amigo lugar garcom atendimento,"Otimo clima pra curtir com os amigos, comida sempre boa e o lugar animado. Garcom Andre realizou um otimo atendimento!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9202250838279724,0.03420887514948845,0.04556600749492645,0.9202250838279724,Positive,"[('Garcom', 'I-PER'), ('Andre', 'I-PER')]"
28 de dezembro de 2019,Lugar muito bom de se reunir com os amigos e curtir uma noite temática bem diferente!!! Noite top!!!,lugar amigo noite noite,Lugar muito bom de se reunir com os amigos e curtir uma noite tematica bem diferente!!! Noite top!!!,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.968169093132019,0.016048796474933624,0.0157821886241436,0.968169093132019,Positive,[]
28 de dezembro de 2019,"Ótimo ambiente, aconchegante . André um excelente garçom e atencioso. Recomendo a quem quer se divertir com amigos",ambiente garcom amigo,"Otimo ambiente, aconchegante . Andre um excelente garcom e atencioso. Recomendo a quem quer se divertir com amigos",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9378620982170105,0.02290390245616436,0.0392339862883091,0.9378620982170105,Positive,"[('Andre', 'I-PER')]"
28 de dezembro de 2019,"Muito bom, organizado, animado e com otimo custo benefício. Interessante vir com amigos e encher a cara até o fechamento.",custo amigo cara,"Muito bom, organizado, animado e com otimo custo beneficio. Interessante vir com amigos e encher a cara ate o fechamento.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9572696089744568,0.01306120865046978,0.029669227078557014,0.9572696089744568,Positive,[]
26 de dezembro de 2019,"Ótimo atendimento, show de bola ambiente muito legal, pessoas animadas.
Muito legal, Não vão se arrepender.
Vale muito apena",atendimento show pessoa apena,"Otimo atendimento, show de bola ambiente muito legal, pessoas animadas.
Muito legal, Nao vao se arrepender.
Vale muito apena",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.6728293895721436,0.10317324846982956,0.2239973247051239,0.6728293895721436,Positive,[]
21 de dezembro de 2019,"Há alguns anos eu resolvi não comemorar mais meu aniversário, mas esse ano resolvi e me indicaram aqui! Até agora está sendo maravilhoso, lugar tranquilo, bom atendimento, e a tecnologia muito legal!",ano aniversario ano lugar atendimento tecnologia,"Ha alguns anos eu resolvi nao comemorar mais meu aniversario, mas esse ano resolvi e me indicaram aqui! Ate agora esta sendo maravilhoso, lugar tranquilo, bom atendimento, e a tecnologia muito legal!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.6172948479652405,0.14737248420715332,0.23533262312412262,0.6172948479652405,Positive,[]
21 de dezembro de 2019,Gostei muito do ambiente e da comida. Bem temperada e o pedido sai bem rápido. O cardápio vem detalhado.,ambiente cardapio,Gostei muito do ambiente e da comida. Bem temperada e o pedido sai bem rapido. O cardapio vem detalhado.,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.4228769540786743,0.10995712876319885,0.46716591715812683,0.46716591715812683,Negative,[]
17 de dezembro de 2019,"Ótimo lugar para fazermos confraternização da empresa, aniversários. Ambiente agradável limpo cheiroso.",lugar empresa cheiroso,"Otimo lugar para fazermos confraternizacao da empresa, aniversarios. Ambiente agradavel limpo cheiroso.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.804216742515564,0.052338842302560806,0.14344443380832672,0.804216742515564,Positive,[]
17 de dezembro de 2019,"Ótimo lugar, ambiente agradável. Otimo lugar para reunião com amigos.
Recomendo o lugar para quem busca diversão.",lugar lugar reuniaor lugar diversao,"Otimo lugar, ambiente agradavel. Otimo lugar para reuniao com amigos.
Recomendo o lugar para quem busca diversao.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9055157899856567,0.03089437633752823,0.06358980387449265,0.9055157899856567,Positive,[]
17 de dezembro de 2019,"ótimo lugar, com uma boa localização, comida maravilhosa e um otimo atendimento. nacho ótimo, ameiii",lugar localizacao atendimento,"otimo lugar, com uma boa localizacao, comida maravilhosa e um otimo atendimento. nacho otimo, ameiii",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9112215638160706,0.034151673316955566,0.0546267069876194,0.9112215638160706,Positive,[]
14 de dezembro de 2019,"Lugar extraordinário,  que todos venham e se sintam em casa. Indico a todas as idades e pessoas do mundo.",lugar casa idade pessoa,"Lugar extraordinario,  que todos venham e se sintam em casa. Indico a todas as idades e pessoas do mundo.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8152962327003479,0.07987827062606812,0.10482549667358398,0.8152962327003479,Positive,[]
14 de dezembro de 2019,"Recomendo a todos que venham aqui porque a animação é garantida e vai dar tudo certo. Muito bom, Hermanos.",animacao hermano,"Recomendo a todos que venham aqui porque a animacao e garantida e vai dar tudo certo. Muito bom, Hermanos.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9191391468048096,0.029085658490657806,0.05177515372633934,0.9191391468048096,Positive,"[('Hermanos', 'I-PER')]"
14 de dezembro de 2019,"Primeiramente já cheguei ao som bombástico dos mariachis, e com a melhor companhia dos amigos. Recomendo.",som companhia,"Primeiramente ja cheguei ao som bombastico dos mariachis, e com a melhor companhia dos amigos. Recomendo.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8630966544151306,0.04426939785480499,0.09263399988412857,0.8630966544151306,Positive,[]
14 de dezembro de 2019,"Muito bom o local e o atendimento!!! Ótima localização, bem no coração da Barra!! Super recomendo a visita!",atendimento localizacao coracao visita,"Muito bom o local e o atendimento!!! Otima localizacao, bem no coracao da Barra!! Super recomendo a visita!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8544745445251465,0.02104833349585533,0.12447714805603027,0.8544745445251465,Positive,"[('Barra', 'I-LOC')]"
13 de dezembro de 2019,Lugar muito animada para amigo oculto de final de ano entre amigas de verdade!!!!! Venham e curtam!!!,lugar amigo ano amiga verdade,Lugar muito animada para amigo oculto de final de ano entre amigas de verdade!!!!! Venham e curtam!!!,0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8013381361961365,0.04004408046603203,0.1586177796125412,0.8013381361961365,Positive,[]
13 de dezembro de 2019,"Super divertido, aproveitando muito com as minhas melhores amigas dessa vida, obrigada Deus... incrivel esse lugar",super amiga vida deus lugar,"Super divertido, aproveitando muito com as minhas melhores amigas dessa vida, obrigada Deus... incrivel esse lugar",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.9766984581947327,0.011248785071074963,0.012052715755999088,0.9766984581947327,Positive,"[('Deus', 'I-PER')]"
12 de dezembro de 2019,"eu peço e imploro a todos que venham, pois vão se sentir em casa e tudo aqui trabalha pra isso acontecer.",casa,"eu peco e imploro a todos que venham, pois vao se sentir em casa e tudo aqui trabalha pra isso acontecer.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.06852439790964127,0.04489288479089737,0.8865827322006226,0.8865827322006226,Negative,[]
12 de dezembro de 2019,"Espaço muito bom, clima muito agradável e um ótimo atendimento!! Parece até que estamos no México!!!",espaco clima atendimento,"Espaco muito bom, clima muito agradavel e um otimo atendimento!! Parece ate que estamos no Mexico!!!",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8899565935134888,0.016258329153060913,0.09378504008054733,0.8899565935134888,Positive,"[('Mexico', 'I-LOC')]"
10 de dezembro de 2019,"Adorei o serviço, banda e a comida. A banda é muito divertida. No entanto tive problemas pra chamar o garçom pelo tablet",servico banda banda problema garcom,"Adorei o servico, banda e a comida. A banda e muito divertida. No entanto tive problemas pra chamar o garcom pelo tablet",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.8160080313682556,0.10492363572120667,0.0790683701634407,0.8160080313682556,Positive,[]
4 de dezembro de 2019,"Queridos, venho por meio desta declarar meu novo amor por este restaurante que tão bem me alimentou e recebeu. Quem puder vir, que venha e não saia enquanto não se apaixonar.",amor saia,"Queridos, venho por meio desta declarar meu novo amor por este restaurante que tao bem me alimentou e recebeu. Quem puder vir, que venha e nao saia enquanto nao se apaixonar.",0,0_lugar_atendimento_aniversario_amigo,"['lugar', 'atendimento', 'aniversario', 'amigo', 'ambiente', 'funcionario', 'certeza', 'vez', 'familia', 'casa']","['lugar decoracao atendimento lugar amigo familia', 'atendimento garcons lugar amigo lugar aniversario', 'lugar atendimento aniversario amigo']",0.824069082736969,0.06471627205610275,0.11121463030576706,0.824069082736969,Positive,[]
